Date,Open,High,Low,Close,Adj Close,Volume
2019-12-20,70.557503,70.662498,69.639999,69.860001,68.241531,275978000
2019-12-23,70.132500,71.062500,70.092499,71.000000,69.355141,98572000
2019-12-24,71.172501,71.222504,70.730003,71.067497,69.421066,48478800
2019-12-26,71.205002,72.495003,71.175003,72.477501,70.798409,93121200
2019-12-27,72.779999,73.492500,72.029999,72.449997,70.771545,146266000
2019-12-30,72.364998,73.172501,71.305000,72.879997,71.191582,144114400
2019-12-31,72.482498,73.419998,72.379997,73.412498,71.711723,100805600
2020-01-02,74.059998,75.150002,73.797501,75.087502,73.347939,135480400
2020-01-03,74.287498,75.144997,74.125000,74.357498,72.634827,146322800
2020-01-06,73.447502,74.989998,73.187500,74.949997,73.213623,118387200
2020-01-07,74.959999,75.224998,74.370003,74.597504,72.869293,108872000
2020-01-08,74.290001,76.110001,74.290001,75.797501,74.041489,132079200
2020-01-09,76.809998,77.607498,76.550003,77.407501,75.614189,170108400
2020-01-10,77.650002,78.167503,77.062500,77.582497,75.785149,140644800
2020-01-13,77.910004,79.267502,77.787498,79.239998,77.404221,121532000
2020-01-14,79.175003,79.392502,78.042503,78.169998,76.359032,161954400
2020-01-15,77.962502,78.875000,77.387497,77.834999,76.031784,121923600
2020-01-16,78.397499,78.925003,78.022499,78.809998,76.984200,108829200
2020-01-17,79.067497,79.684998,78.750000,79.682503,77.836487,137816400
2020-01-21,79.297501,79.754997,79.000000,79.142502,77.308998,110843200
2020-01-22,79.644997,79.997498,79.327499,79.425003,77.584946,101832400
2020-01-23,79.480003,79.889999,78.912498,79.807503,77.958595,104472000
2020-01-24,80.062500,80.832497,79.379997,79.577499,77.733917,146537600
2020-01-27,77.514999,77.942497,76.220001,77.237503,75.448128,161940000
2020-01-28,78.150002,79.599998,78.047501,79.422501,77.582512,162234000
2020-01-29,81.112503,81.962502,80.345001,81.084999,79.206482,216229200
2020-01-30,80.135002,81.022499,79.687500,80.967499,79.091713,126743200
2020-01-31,80.232498,80.669998,77.072502,77.377502,75.584885,199588400
2020-02-03,76.074997,78.372498,75.555000,77.165001,75.377304,173788400
2020-02-04,78.827499,79.910004,78.407501,79.712502,77.865784,136616400
2020-02-05,80.879997,81.190002,79.737503,80.362503,78.500725,118826800
2020-02-06,80.642502,81.305000,80.065002,81.302498,79.418968,105425600
2020-02-07,80.592499,80.849998,79.500000,80.007500,78.339447,117684000
2020-02-10,78.544998,80.387497,78.462502,80.387497,78.711510,109348800
2020-02-11,80.900002,80.974998,79.677498,79.902496,78.236633,94323200
2020-02-12,80.367500,81.805000,80.367500,81.800003,80.094574,113730400
2020-02-13,81.047501,81.555000,80.837502,81.217499,79.524216,94747600
2020-02-14,81.184998,81.495003,80.712502,81.237503,79.543777,80113600
2020-02-18,78.839996,79.937500,78.652496,79.750000,78.087318,152531200
2020-02-19,80.000000,81.142502,80.000000,80.904999,79.218224,93984000
2020-02-20,80.657501,81.162498,79.552498,80.074997,78.405533,100566000
2020-02-21,79.654999,80.112503,77.625000,78.262497,76.630821,129554000
2020-02-24,74.315002,76.044998,72.307503,74.544998,72.990814,222195200
2020-02-25,75.237503,75.632500,71.532501,72.019997,70.518471,230673600
2020-02-26,71.632500,74.470001,71.625000,73.162498,71.637138,198054800
2020-02-27,70.275002,71.500000,68.239998,68.379997,66.954353,320605600
2020-02-28,64.315002,69.602501,64.092499,68.339996,66.915192,426510000
2020-03-02,70.570000,75.360001,69.430000,74.702499,73.145050,341397200
2020-03-03,75.917503,76.000000,71.449997,72.330002,70.822006,319475600
2020-03-04,74.110001,75.849998,73.282501,75.684998,74.107048,219178400
2020-03-05,73.879997,74.887497,72.852501,73.230003,71.703247,187572800
2020-03-06,70.500000,72.705002,70.307503,72.257500,70.751015,226176800
2020-03-09,65.937500,69.522499,65.750000,66.542503,65.155174,286744800
2020-03-10,69.285004,71.610001,67.342499,71.334999,69.847740,285290000
2020-03-11,69.347504,70.305000,67.964996,68.857498,67.421890,255598800
2020-03-12,63.985001,67.500000,62.000000,62.057499,60.763672,418474000
2020-03-13,66.222504,69.980003,63.237499,69.492500,68.043655,370732000
2020-03-16,60.487499,64.769997,60.000000,60.552502,59.290054,322423600
2020-03-17,61.877499,64.402496,59.599998,63.215000,61.897049,324056000
2020-03-18,59.942501,62.500000,59.279999,61.667500,60.381805,300233600
2020-03-19,61.847500,63.209999,60.652500,61.195000,59.919155,271857200
2020-03-20,61.794998,62.957500,57.000000,57.310001,56.115154,401693200
2020-03-23,57.020000,57.125000,53.152500,56.092499,54.923042,336752800
2020-03-24,59.090000,61.922501,58.575001,61.720001,60.433208,287531200
2020-03-25,62.687500,64.562500,61.075001,61.380001,60.100296,303602000
2020-03-26,61.630001,64.669998,61.590000,64.610001,63.262959,252087200
2020-03-27,63.187500,63.967499,61.762501,61.935001,60.643730,204216800
2020-03-30,62.685001,63.880001,62.349998,63.702499,62.374386,167976400
2020-03-31,63.900002,65.622498,63.000000,63.572498,62.247082,197002000
2020-04-01,61.625000,62.180000,59.782501,60.227501,58.971825,176218400
2020-04-02,60.084999,61.287498,59.224998,61.232498,59.955872,165934000
2020-04-03,60.700001,61.424999,59.742500,60.352501,59.094231,129880000
2020-04-06,62.724998,65.777496,62.345001,65.617500,64.249451,201820400
2020-04-07,67.699997,67.925003,64.750000,64.857498,63.505291,202887200
2020-04-08,65.684998,66.842499,65.307503,66.517502,65.130676,168895200
2020-04-09,67.175003,67.517502,66.175003,66.997498,65.600670,161834800
2020-04-13,67.077499,68.425003,66.457497,68.312500,66.888268,131022800
2020-04-14,70.000000,72.062500,69.512497,71.762497,70.266319,194994800
2020-04-15,70.599998,71.582497,70.157501,71.107498,69.624992,131154400
2020-04-16,71.845001,72.050003,70.587502,71.672501,70.178215,157125200
2020-04-17,71.172501,71.737503,69.214996,70.699997,69.225990,215250000
2020-04-20,69.487503,70.419998,69.212502,69.232498,67.789093,130015200
2020-04-21,69.070000,69.312500,66.357498,67.092499,65.693687,180991600
2020-04-22,68.402496,69.474998,68.050003,69.025002,67.585930,116862400
2020-04-23,68.967499,70.437500,68.717499,68.757500,67.323990,124814400
2020-04-24,69.300003,70.752502,69.250000,70.742500,69.267586,126161200
2020-04-27,70.449997,71.135002,69.987503,70.792503,69.316574,117087600
2020-04-28,71.269997,71.457497,69.550003,69.644997,68.192970,112004800
2020-04-29,71.182503,72.417503,70.972504,71.932503,70.432793,137280800
2020-04-30,72.489998,73.632500,72.087502,73.449997,71.918663,183064000
2020-05-01,71.562500,74.750000,71.462502,72.267502,70.760811,240616800
2020-05-04,72.292503,73.422501,71.580002,73.290001,71.761986,133568000
2020-05-05,73.764999,75.250000,73.614998,74.389999,72.839058,147751200
2020-05-06,75.114998,75.809998,74.717499,75.157501,73.590561,142333600
2020-05-07,75.805000,76.292503,75.492500,75.934998,74.351852,115215200
2020-05-08,76.410004,77.587502,76.072502,77.532501,76.121544,133838400
2020-05-11,77.025002,79.262497,76.809998,78.752502,77.319344,145946400
2020-05-12,79.457497,79.922501,77.727501,77.852501,76.435730,162301200
2020-05-13,78.037498,78.987503,75.802498,76.912498,75.512817,200622400
2020-05-14,76.127502,77.447502,75.382500,77.385002,75.976730,158929200
2020-05-15,75.087502,76.974998,75.052498,76.927498,75.527542,166348400
2020-05-18,78.292503,79.125000,77.580002,78.739998,77.307068,135178400
2020-05-19,78.757500,79.629997,78.252502,78.285004,76.860352,101729600
2020-05-20,79.169998,79.879997,79.129997,79.807503,78.355141,111504800
2020-05-21,79.665001,80.222504,78.967499,79.212502,77.770981,102688800
2020-05-22,78.942497,79.807503,78.837502,79.722504,78.271698,81803200
2020-05-26,80.875000,81.059998,79.125000,79.182503,77.741508,125522000
2020-05-27,79.035004,79.677498,78.272499,79.527496,78.080223,112945200
2020-05-28,79.192497,80.860001,78.907501,79.562500,78.114586,133560800
2020-05-29,79.812500,80.287498,79.117500,79.485001,78.038498,153532400
2020-06-01,79.437500,80.587502,79.302498,80.462502,78.998222,80791200
2020-06-02,80.187500,80.860001,79.732498,80.834999,79.363960,87642800
2020-06-03,81.165001,81.550003,80.574997,81.279999,79.800842,104491200
2020-06-04,81.097504,81.404999,80.195000,80.580002,79.113594,87560400
2020-06-05,80.837502,82.937500,80.807503,82.875000,81.366806,137250400
2020-06-08,82.562500,83.400002,81.830002,83.364998,81.847885,95654400
2020-06-09,83.035004,86.402496,83.002502,85.997498,84.432487,147712400
2020-06-10,86.974998,88.692497,86.522499,88.209999,86.604721,166651600
2020-06-11,87.327499,87.764999,83.870003,83.974998,82.446808,201662400
2020-06-12,86.180000,86.949997,83.555000,84.699997,83.158600,200146000
2020-06-15,83.312500,86.419998,83.144997,85.747498,84.187042,138808800
2020-06-16,87.864998,88.300003,86.180000,88.019997,86.418190,165428800
2020-06-17,88.787498,88.849998,87.772499,87.897499,86.297913,114406400
2020-06-18,87.852501,88.362503,87.305000,87.932503,86.332275,96820400
2020-06-19,88.660004,89.139999,86.287498,87.430000,85.838928,264476000
2020-06-22,87.834999,89.864998,87.787498,89.717499,88.084793,135445200
2020-06-23,91.000000,93.095001,90.567497,91.632500,89.964943,212155600
2020-06-24,91.250000,92.197502,89.629997,90.014999,88.376869,192623200
2020-06-25,90.175003,91.250000,89.392502,91.209999,89.550133,137522400
2020-06-26,91.102501,91.330002,88.254997,88.407501,86.798622,205256800
2020-06-29,88.312500,90.542503,87.820000,90.445000,88.799057,130646000
2020-06-30,90.019997,91.495003,90.000000,91.199997,89.540314,140223200
2020-07-01,91.279999,91.839996,90.977501,91.027496,89.370949,110737200
2020-07-02,91.962502,92.617500,90.910004,91.027496,89.370949,114041600
2020-07-06,92.500000,93.945000,92.467499,93.462502,91.761650,118655600
2020-07-07,93.852501,94.654999,93.057503,93.172501,91.476913,112424400
2020-07-08,94.180000,95.375000,94.089996,95.342499,93.607437,117092000
2020-07-09,96.262497,96.317497,94.672501,95.752502,94.009972,125642800
2020-07-10,95.334999,95.980003,94.705002,95.919998,94.174416,90257200
2020-07-13,97.264999,99.955002,95.257500,95.477501,93.739967,191649200
2020-07-14,94.839996,97.254997,93.877502,97.057503,95.291222,170989200
2020-07-15,98.989998,99.247498,96.489998,97.724998,95.946587,153198000
2020-07-16,96.562500,97.404999,95.904999,96.522499,94.765953,110577600
2020-07-17,96.987503,97.147499,95.839996,96.327499,94.574486,92186800
2020-07-20,96.417503,98.500000,96.062500,98.357498,96.567566,90318000
2020-07-21,99.172501,99.250000,96.742500,97.000000,95.234756,103433200
2020-07-22,96.692497,97.974998,96.602501,97.272499,95.502312,89001600
2020-07-23,96.997498,97.077499,92.010002,92.845001,91.155380,197004400
2020-07-24,90.987503,92.970001,89.144997,92.614998,90.929550,185438800
2020-07-27,93.709999,94.904999,93.480003,94.809998,93.084625,121214000
2020-07-28,94.367500,94.550003,93.247498,93.252502,91.555473,103625600
2020-07-29,93.750000,95.230003,93.712502,95.040001,93.310440,90329200
2020-07-30,94.187500,96.297501,93.767502,96.190002,94.439514,158130000
2020-07-31,102.885002,106.415001,100.824997,106.260002,104.326248,374336800
2020-08-03,108.199997,111.637497,107.892502,108.937500,106.955032,308151200
2020-08-04,109.132500,110.790001,108.387497,109.665001,107.669296,173071600
2020-08-05,109.377502,110.392502,108.897499,110.062500,108.059547,121776800
2020-08-06,110.404999,114.412498,109.797501,113.902496,111.829666,202428800
2020-08-07,113.205002,113.675003,110.292503,111.112503,109.287140,198045600
2020-08-10,112.599998,113.775002,110.000000,112.727501,110.875610,212403600
2020-08-11,111.970001,112.482498,109.107498,109.375000,107.578178,187902400
2020-08-12,110.497498,113.275002,110.297501,113.010002,111.153450,165598000
2020-08-13,114.430000,116.042503,113.927498,115.010002,113.120605,210082000
2020-08-14,114.830002,115.000000,113.044998,114.907501,113.019791,165565200
2020-08-17,116.062500,116.087502,113.962502,114.607498,112.724716,119561600
2020-08-18,114.352501,116.000000,114.007500,115.562500,113.664040,105633600
2020-08-19,115.982498,117.162498,115.610001,115.707497,113.806641,145538000
2020-08-20,115.750000,118.392502,115.732498,118.275002,116.331978,126907200
2020-08-21,119.262497,124.867500,119.250000,124.370003,122.326843,338054800
2020-08-24,128.697495,128.785004,123.937500,125.857498,123.789886,345937600
2020-08-25,124.697502,125.180000,123.052498,124.824997,122.774361,211495600
2020-08-26,126.180000,126.992500,125.082497,126.522499,124.443970,163022400
2020-08-27,127.142502,127.485001,123.832497,125.010002,122.956322,155552400
2020-08-28,126.012497,126.442497,124.577499,124.807503,122.757141,187630000
2020-08-31,127.580002,131.000000,126.000000,129.039993,126.920113,225702700
2020-09-01,132.759995,134.800003,130.529999,134.179993,131.975647,151948100
2020-09-02,137.589996,137.979996,127.000000,131.399994,129.241333,200119000
2020-09-03,126.910004,128.839996,120.500000,120.879997,118.894173,257599600
2020-09-04,120.070000,123.699997,110.889999,120.959999,118.972847,332607200
2020-09-08,113.949997,118.989998,112.680000,112.820000,110.966583,231366600
2020-09-09,117.260002,119.139999,115.260002,117.320000,115.392647,176940500
2020-09-10,120.360001,120.500000,112.500000,113.489998,111.625580,182274400
2020-09-11,114.570000,115.230003,110.000000,112.000000,110.160057,180860300
2020-09-14,114.720001,115.930000,112.800003,115.360001,113.464851,140150100
2020-09-15,118.330002,118.830002,113.610001,115.540001,113.641899,184642000
2020-09-16,115.230003,116.000000,112.040001,112.129997,110.287926,154679000
2020-09-17,109.720001,112.199997,108.709999,110.339996,108.527313,178011000
2020-09-18,110.400002,110.879997,106.089996,106.839996,105.084808,287104900
2020-09-21,104.540001,110.190002,103.099998,110.080002,108.271606,195713800
2020-09-22,112.680000,112.860001,109.160004,111.809998,109.973175,183055400
2020-09-23,111.620003,112.110001,106.769997,107.120003,105.360222,150718700
2020-09-24,105.169998,110.250000,105.000000,108.220001,106.442154,167743300
2020-09-25,108.430000,112.440002,107.669998,112.279999,110.435455,149981400
2020-09-28,115.010002,115.320000,112.779999,114.959999,113.071426,137672400
2020-09-29,114.550003,115.309998,113.570000,114.089996,112.215698,99382200
2020-09-30,113.790001,117.260002,113.620003,115.809998,113.907455,142675200
2020-10-01,117.639999,117.720001,115.830002,116.790001,114.871368,116120400
2020-10-02,112.889999,115.370003,112.220001,113.019997,111.163284,144712000
2020-10-05,113.910004,116.650002,113.550003,116.500000,114.586128,106243800
2020-10-06,115.699997,116.120003,112.250000,113.160004,111.300995,161498200
2020-10-07,114.620003,115.550003,114.129997,115.080002,113.189468,96849000
2020-10-08,116.250000,116.400002,114.589996,114.970001,113.081268,83477200
2020-10-09,115.279999,117.000000,114.919998,116.970001,115.048401,100506900
2020-10-12,120.059998,125.180000,119.279999,124.400002,122.356346,240226800
2020-10-13,125.269997,125.389999,119.650002,121.099998,119.110558,262330500
2020-10-14,121.000000,123.029999,119.620003,121.190002,119.199066,150712000
2020-10-15,118.720001,121.199997,118.150002,120.709999,118.726974,112559200
2020-10-16,121.279999,121.550003,118.809998,119.019997,117.064713,115393800
2020-10-19,119.959999,120.419998,115.660004,115.980003,114.074669,120639300
2020-10-20,116.199997,118.980003,115.629997,117.510002,115.579536,124423700
2020-10-21,116.669998,118.709999,116.449997,116.870003,114.950050,89946000
2020-10-22,117.449997,118.040001,114.589996,115.750000,113.848450,101988000
2020-10-23,116.389999,116.550003,114.279999,115.040001,113.150116,82572600
2020-10-26,114.010002,116.550003,112.879997,115.050003,113.159935,111850700
2020-10-27,115.489998,117.279999,114.540001,116.599998,114.684494,92276800
2020-10-28,115.050003,115.430000,111.099998,111.199997,109.373199,143937800
2020-10-29,112.370003,116.930000,112.199997,115.320000,113.425514,146129200
2020-10-30,111.059998,111.989998,107.720001,108.860001,107.071648,190272600
2020-11-02,109.110001,110.680000,107.320000,108.769997,106.983116,122866900
2020-11-03,109.660004,111.489998,108.730003,110.440002,108.625679,107624400
2020-11-04,114.139999,115.589996,112.349998,114.949997,113.061577,138235500
2020-11-05,117.949997,119.620003,116.870003,119.029999,117.074562,126387100
2020-11-06,118.320000,119.199997,116.129997,118.690002,116.941559,114457900
2020-11-09,120.500000,121.989998,116.050003,116.320000,114.606468,154515300
2020-11-10,115.550003,117.589996,114.129997,115.970001,114.261612,138023400
2020-11-11,117.190002,119.629997,116.440002,119.489998,117.729767,112295000
2020-11-12,119.620003,120.529999,118.570000,119.209999,117.453888,103162300
2020-11-13,119.440002,119.669998,117.870003,119.260002,117.503166,81581900
2020-11-16,118.919998,120.989998,118.150002,120.300003,118.527832,91183000
2020-11-17,119.550003,120.669998,118.959999,119.389999,117.631233,74271000
2020-11-18,118.610001,119.820000,118.000000,118.029999,116.291275,76322100
2020-11-19,117.589996,119.059998,116.809998,118.639999,116.892288,74113000
2020-11-20,118.639999,118.769997,117.290001,117.339996,115.611435,73604300
2020-11-23,117.180000,117.620003,113.750000,113.849998,112.172867,127959300
2020-11-24,113.910004,115.849998,112.589996,115.169998,113.473396,113874200
2020-11-25,115.550003,116.750000,115.169998,116.029999,114.320732,76499200
2020-11-27,116.570000,117.489998,116.220001,116.589996,114.872498,46691300
2020-11-30,116.970001,120.970001,116.809998,119.050003,117.296257,169410200
2020-12-01,121.010002,123.470001,120.010002,122.720001,120.912193,127728200
2020-12-02,122.019997,123.370003,120.889999,123.080002,121.266884,89004200
2020-12-03,123.519997,123.779999,122.209999,122.940002,121.128944,78967600
2020-12-04,122.599998,122.860001,121.519997,122.250000,120.449104,78260400
2020-12-07,122.309998,124.570000,122.250000,123.750000,121.927017,86712000
2020-12-08,124.370003,124.980003,123.089996,124.379997,122.547722,82225500
2020-12-09,124.529999,125.949997,121.000000,121.779999,119.986038,115089200
2020-12-10,120.500000,123.870003,120.150002,123.239998,121.424530,81312200
2020-12-11,122.430000,122.760002,120.550003,122.410004,120.606750,86939800
2020-12-14,122.599998,123.349998,121.540001,121.779999,119.986038,79184500
2020-12-15,124.339996,127.900002,124.129997,127.879997,125.996170,157243700
2020-12-16,127.410004,128.369995,126.559998,127.809998,125.927200,98208600
2020-12-17,128.899994,129.580002,128.039993,128.699997,126.804100,94359800
2020-12-18,128.960007,129.100006,126.120003,126.660004,124.794151,192541500
2020-12-21,125.019997,128.309998,123.449997,128.229996,126.341019,121251600
2020-12-22,131.610001,134.410004,129.649994,131.880005,129.937256,168904800
2020-12-23,132.160004,132.429993,130.779999,130.960007,129.030823,88223700
2020-12-24,131.320007,133.460007,131.100006,131.970001,130.025940,54930100
2020-12-28,133.990005,137.339996,133.509995,136.690002,134.676407,124486200
2020-12-29,138.050003,138.789993,134.339996,134.869995,132.883194,121047300
2020-12-30,135.580002,135.990005,133.399994,133.720001,131.750168,96452100
2020-12-31,134.080002,134.740005,131.720001,132.690002,130.735336,99116600
2021-01-04,133.520004,133.610001,126.760002,129.410004,127.503632,143301900
2021-01-05,128.889999,131.740005,128.429993,131.009995,129.080063,97664900
2021-01-06,127.720001,131.050003,126.379997,126.599998,124.735039,155088000
2021-01-07,128.360001,131.630005,127.860001,130.919998,128.991394,109578200
2021-01-08,132.429993,132.630005,130.229996,132.050003,130.104767,105158200
2021-01-11,129.190002,130.169998,128.500000,128.979996,127.079964,100384500
2021-01-12,128.500000,129.690002,126.860001,128.800003,126.902626,91951100
2021-01-13,128.759995,131.449997,128.490005,130.889999,128.961823,88636800
2021-01-14,130.800003,131.000000,128.759995,128.910004,127.011024,90221800
2021-01-15,128.779999,130.220001,127.000000,127.139999,125.267075,111598500
2021-01-19,127.779999,128.710007,126.940002,127.830002,125.946915,90757300
2021-01-20,128.660004,132.490005,128.550003,132.029999,130.085052,104319500
2021-01-21,133.800003,139.669998,133.589996,136.869995,134.853760,120150900
2021-01-22,136.279999,139.850006,135.020004,139.070007,137.021362,114459400
2021-01-25,143.070007,145.089996,136.539993,142.919998,140.814621,157611700
2021-01-26,143.600006,144.300003,141.369995,143.160004,141.051071,98390600
2021-01-27,143.429993,144.300003,140.410004,142.059998,139.967270,140843800
2021-01-28,139.520004,141.990005,136.699997,137.089996,135.070480,142621100
2021-01-29,135.830002,136.740005,130.210007,131.960007,130.016098,177523800
2021-02-01,133.750000,135.380005,130.929993,134.139999,132.163971,106239800
2021-02-02,135.729996,136.309998,134.610001,134.990005,133.001434,83305400
2021-02-03,135.759995,135.770004,133.610001,133.940002,131.966888,89880900
2021-02-04,136.300003,137.399994,134.589996,137.389999,135.366089,84183100
2021-02-05,137.350006,137.419998,135.860001,136.759995,134.946716,75693800
2021-02-08,136.029999,136.960007,134.919998,136.910004,135.094727,71297200
2021-02-09,136.619995,137.880005,135.850006,136.009995,134.206665,76774200
2021-02-10,136.479996,136.990005,134.399994,135.389999,133.594864,73046600
2021-02-11,135.899994,136.389999,133.770004,135.130005,133.338364,64280000
2021-02-12,134.350006,135.529999,133.690002,135.369995,133.575134,60145100
2021-02-16,135.490005,136.009995,132.789993,133.190002,131.424042,80576300
2021-02-17,131.250000,132.220001,129.470001,130.839996,129.105179,97918500
2021-02-18,129.199997,130.000000,127.410004,129.710007,127.990204,96856700
2021-02-19,130.240005,130.710007,128.800003,129.869995,128.148087,87668800
2021-02-22,128.009995,129.720001,125.599998,126.000000,124.329376,103916400
2021-02-23,123.760002,126.709999,118.389999,125.860001,124.191246,158273000
2021-02-24,124.940002,125.559998,122.230003,125.349998,123.687988,111039900
2021-02-25,124.680000,126.459999,120.540001,120.989998,119.385818,148199500
2021-02-26,122.589996,124.849998,121.199997,121.260002,119.652229,164560400
2021-03-01,123.750000,127.930000,122.790001,127.790001,126.095650,116307900
2021-03-02,128.410004,128.720001,125.010002,125.120003,123.461037,102260900
2021-03-03,124.809998,125.709999,121.839996,122.059998,120.441612,112966300
2021-03-04,121.750000,123.599998,118.620003,120.129997,118.537209,178155000
2021-03-05,120.980003,121.940002,117.570000,121.419998,119.810112,153766600
2021-03-08,120.930000,121.000000,116.209999,116.360001,114.817192,154376600
2021-03-09,119.029999,122.059998,118.790001,121.089996,119.484482,129525800
2021-03-10,121.690002,122.169998,119.449997,119.980003,118.389198,111943300
2021-03-11,122.540001,123.209999,121.260002,121.959999,120.342934,103026500
2021-03-12,120.400002,121.169998,119.160004,121.029999,119.425270,88105100
2021-03-15,121.410004,124.000000,120.419998,123.989998,122.346016,92403800
2021-03-16,125.699997,127.220001,124.720001,125.570000,123.905075,115227900
2021-03-17,124.050003,125.860001,122.339996,124.760002,123.105820,111932600
2021-03-18,122.879997,123.180000,120.320000,120.529999,118.931900,121229700
2021-03-19,119.900002,121.430000,119.680000,119.989998,118.399063,185549500
2021-03-22,120.330002,123.870003,120.260002,123.389999,121.753983,111912300
2021-03-23,123.330002,124.239998,122.139999,122.540001,120.915268,95467100
2021-03-24,122.820000,122.900002,120.070000,120.089996,118.497734,88530500
2021-03-25,119.540001,121.660004,119.000000,120.589996,118.991104,98844700
2021-03-26,120.349998,121.480003,118.919998,121.209999,119.602890,94071200
2021-03-29,121.650002,122.580002,120.730003,121.389999,119.780510,80819200
2021-03-30,120.110001,120.400002,118.860001,119.900002,118.310265,85671900
2021-03-31,121.650002,123.519997,121.150002,122.150002,120.530434,118323800
2021-04-01,123.660004,124.180000,122.489998,123.000000,121.369164,75089100
2021-04-05,123.870003,126.160004,123.070000,125.900002,124.230705,88651200
2021-04-06,126.500000,127.129997,125.650002,126.209999,124.536583,80171300
2021-04-07,125.830002,127.919998,125.139999,127.900002,126.204193,83466700
2021-04-08,128.949997,130.389999,128.520004,130.360001,128.631561,88844600
2021-04-09,129.800003,133.039993,129.470001,133.000000,131.236557,106686700
2021-04-12,132.520004,132.850006,130.630005,131.240005,129.499893,91420000
2021-04-13,132.440002,134.660004,131.929993,134.429993,132.647598,91266500
2021-04-14,134.940002,135.000000,131.660004,132.029999,130.279434,87222800
2021-04-15,133.820007,135.000000,133.639999,134.500000,132.716660,89347100
2021-04-16,134.300003,134.669998,133.279999,134.160004,132.381210,84922400
2021-04-19,133.509995,135.470001,133.339996,134.839996,133.052170,94264200
2021-04-20,135.020004,135.529999,131.809998,133.110001,131.345108,94812300
2021-04-21,132.360001,133.750000,131.300003,133.500000,131.729935,68847100
2021-04-22,133.039993,134.149994,131.410004,131.940002,130.190628,84566500
2021-04-23,132.160004,135.119995,132.160004,134.320007,132.539093,78657500
2021-04-26,134.830002,135.059998,133.559998,134.720001,132.933762,66905100
2021-04-27,135.009995,135.410004,134.110001,134.389999,132.608124,66015800
2021-04-28,134.309998,135.020004,133.080002,133.580002,131.808884,107760100
2021-04-29,136.470001,137.070007,132.449997,133.479996,131.710205,151101000
2021-04-30,131.779999,133.559998,131.070007,131.460007,129.716965,109839500
2021-05-03,132.039993,134.070007,131.830002,132.539993,130.782684,75135100
2021-05-04,131.190002,131.490005,126.699997,127.849998,126.154861,137564700
2021-05-05,129.199997,130.449997,127.970001,128.100006,126.401543,84000900
2021-05-06,127.889999,129.750000,127.129997,129.740005,128.019806,78128300
2021-05-07,130.850006,131.259995,129.479996,130.210007,128.701828,78973300
2021-05-10,129.410004,129.539993,126.809998,126.849998,125.380707,88071200
2021-05-11,123.500000,126.269997,122.769997,125.910004,124.451607,126142800
2021-05-12,123.400002,124.639999,122.250000,122.769997,121.347969,112172300
2021-05-13,124.580002,126.150002,124.260002,124.970001,123.522507,105861300
2021-05-14,126.250000,127.889999,125.849998,127.449997,125.973747,81918000
2021-05-17,126.820000,126.930000,125.169998,126.269997,124.807449,74244600
2021-05-18,126.559998,126.989998,124.779999,124.849998,123.403885,63342900
2021-05-19,123.160004,124.919998,122.860001,124.690002,123.245728,92612000
2021-05-20,125.230003,127.720001,125.099998,127.309998,125.835388,76857100
2021-05-21,127.820000,128.000000,125.209999,125.430000,123.977173,79295400
2021-05-24,126.010002,127.940002,125.940002,127.099998,125.627815,63092900
2021-05-25,127.820000,128.320007,126.320000,126.900002,125.430130,72009500
2021-05-26,126.959999,127.389999,126.419998,126.849998,125.380707,56575900
2021-05-27,126.440002,127.639999,125.080002,125.279999,123.828903,94625600
2021-05-28,125.570000,125.800003,124.550003,124.610001,123.166664,71311100
2021-06-01,125.080002,125.349998,123.940002,124.279999,122.840485,67637100
2021-06-02,124.279999,125.239998,124.050003,125.059998,123.611443,59278900
2021-06-03,124.680000,124.849998,123.129997,123.540001,122.109055,76229200
2021-06-04,124.070000,126.160004,123.849998,125.889999,124.431839,75169300
2021-06-07,126.169998,126.320000,124.830002,125.900002,124.441727,71057600
2021-06-08,126.599998,128.460007,126.209999,126.739998,125.271996,74403800
2021-06-09,127.209999,127.750000,126.519997,127.129997,125.657463,56877900
2021-06-10,127.019997,128.190002,125.940002,126.110001,124.649292,71186400
2021-06-11,126.529999,127.440002,126.099998,127.349998,125.874908,53522400
2021-06-14,127.820000,130.539993,127.070000,130.479996,128.968643,96906500
2021-06-15,129.940002,130.600006,129.389999,129.639999,128.138397,62746300
2021-06-16,130.369995,130.889999,128.460007,130.149994,128.642502,91815000
2021-06-17,129.800003,132.550003,129.649994,131.789993,130.263474,96721700
2021-06-18,130.710007,131.509995,130.240005,130.460007,128.948914,108953300
2021-06-21,130.300003,132.410004,129.210007,132.300003,130.767593,79663300
2021-06-22,132.130005,134.080002,131.619995,133.979996,132.428116,74783600
2021-06-23,133.770004,134.320007,133.229996,133.699997,132.151367,60214200
2021-06-24,134.449997,134.639999,132.929993,133.410004,131.864716,68711000
2021-06-25,133.460007,133.889999,132.809998,133.110001,131.568207,70783700
2021-06-28,133.410004,135.250000,133.350006,134.779999,133.218872,62111300
2021-06-29,134.800003,136.490005,134.350006,136.330002,134.750870,64556100
2021-06-30,136.169998,137.410004,135.869995,136.960007,135.373627,63261400
2021-07-01,136.600006,137.330002,135.759995,137.270004,135.680008,52485800
2021-07-02,137.899994,140.000000,137.750000,139.960007,138.338867,78852600
2021-07-06,140.070007,143.149994,140.070007,142.020004,140.375015,108181800
2021-07-07,143.539993,144.889999,142.660004,144.570007,142.895462,104911600
